"Date","Close","month","month_mean","sd","Lower_bound","Upper_bound"
2001-04-30,46.1500015258789,2001-04-01,41.6785001754761,4.46270788437082,32.7530844067344,50.6039159442177
2001-05-01,48.0499992370605,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-02,48.9799995422363,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-03,46.7999992370605,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-04,48.2000007629395,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-07,47.2000007629395,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-08,48.2000007629395,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-09,46.5499992370605,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-10,45.7700004577637,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-11,45.5499992370605,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-14,44.8199996948242,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-15,45.1500015258789,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-16,47.1500015258789,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-17,47.9000015258789,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-18,48.0400009155273,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-21,51.0499992370605,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-22,50.9000015258789,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-23,48.6500015258789,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-24,49.9000015258789,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-25,48.9900016784668,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-29,46.1199989318848,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-30,44.4300003051758,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-05-31,44.7299995422363,2001-05-01,47.4150003953414,1.91905451524998,43.5768913648414,51.2531094258413
2001-06-01,46.0499992370605,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-04,45.8300018310547,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-05,47.8499984741211,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-06,47.4799995422363,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-07,48.7000007629395,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-08,47.3499984741211,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-11,46.0499992370605,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-12,45.7999992370605,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-13,44.5499992370605,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-14,42.25,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-15,42.5999984741211,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-18,42.0299987792969,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-19,41.8199996948242,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-20,42.7700004577637,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-21,43.3499984741211,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-22,43.25,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-25,43.3600006103516,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-26,43.5099983215332,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-27,43.7900009155273,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-28,44.3499984741211,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-06-29,45.7000007629395,2001-06-01,44.6876186189197,2.06727580986506,40.5530669991896,48.8221702386499
2001-07-02,45.4500007629395,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-03,45.6399993896484,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-05,43.4500007629395,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-06,41.6500015258789,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-09,42.0099983215332,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-10,40.5,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-11,41,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-12,43.5999984741211,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-13,43.1500015258789,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-16,42.3499984741211,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-17,43.2999992370605,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-18,41.6500015258789,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-19,42.6399993896484,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-20,41.6500015258789,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-23,40.6100006103516,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-24,40.1500015258789,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-25,40.5,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-26,41.0999984741211,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-27,41.9500007629395,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-30,41.7000007629395,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-07-31,41.7599983215332,2001-07-01,42.1814286368234,1.49750203521514,39.1864245663931,45.1764327072537
2001-08-01,43.0999984741211,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-02,43.9099998474121,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-03,43.1800003051758,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-06,42.5,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-07,42.2799987792969,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-08,40.5,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-09,40.6699981689453,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-10,40.2799987792969,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-13,41.0999984741211,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-14,40.5999984741211,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-15,39.0999984741211,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-16,39.560001373291,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-17,37.7599983215332,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-20,38.2799987792969,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-21,36.689998626709,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-22,37.689998626709,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-23,37.3199996948242,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-24,39.2999992370605,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-27,39.3499984741211,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-28,38.1199989318848,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-29,37.560001373291,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-30,36.1699981689453,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-08-31,36.6300010681152,2001-08-01,39.6369557587997,2.2828937889168,35.0711681809661,44.2027433366333
2001-09-04,35.4700012207031,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-05,35.3300018310547,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-06,33.9000015258789,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-07,33.7000007629395,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-10,34.0999984741211,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-17,31.2000007629395,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-18,30.5,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-19,29.9699993133545,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-20,28.9699993133545,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-21,28.1900005340576,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-24,29.6100006103516,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-25,29.7000007629395,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-26,28.6700000762939,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-27,28.4799995422363,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-09-28,28.9799995422363,2001-09-01,31.1180002848307,2.62788169577485,25.862236893281,36.3737636763804
2001-10-01,28.7299995422363,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-02,28.8199996948242,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-03,31,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-04,31.2999992370605,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-05,31.7600002288818,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-08,31.8600006103516,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-09,31.0900001525879,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-10,32.5,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-11,34.7000007629395,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-12,34.5499992370605,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-15,34.4000015258789,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-16,34.9599990844727,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-17,32.4500007629395,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-18,33.3300018310547,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-19,33.5499992370605,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-22,34.4500007629395,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-23,34.6300010681152,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-24,35.3800010681152,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-25,36.7999992370605,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-26,36.0099983215332,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-29,34.0400009155273,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-30,33.3800010681152,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-10-31,33.9000015258789,2001-10-01,33.1995654728102,2.09091650849736,29.0177324558154,37.3813984898049
2001-11-01,35.3400001525879,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-02,35.5999984741211,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-05,36.7599983215332,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-06,38.189998626709,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-07,38.1399993896484,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-08,37.75,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-09,37.7299995422363,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-12,38,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-13,39.3600006103516,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-14,39.6399993896484,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-15,39.4799995422363,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-16,39.3699989318848,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-19,40.4900016784668,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-20,38.6199989318848,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-21,38.4199981689453,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-23,39.2799987792969,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-26,40.25,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-27,40.2000007629395,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-28,38.75,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-29,39.9500007629395,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-11-30,39.6500015258789,2001-11-01,38.6176187424433,1.42389620783528,35.7698263267727,41.4654111581138
2001-12-03,38.9700012207031,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-04,40.8300018310547,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-05,42.8499984741211,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-06,42.9099998474121,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-07,41.7299995422363,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-10,41,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-11,41.2299995422363,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-12,41.560001373291,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-13,39.7599983215332,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-14,40.1100006103516,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-17,40.7999992370605,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-18,41.2599983215332,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-19,40.5099983215332,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-20,38.7900009155273,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-21,39.4799995422363,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-24,39.3199996948242,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-26,39.689998626709,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-27,40.0099983215332,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-28,40.3300018310547,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2001-12-31,38.9099998474121,2001-12-01,40.5024997711182,1.20037640865385,38.1017469538105,42.9032525884259
2002-01-02,40.1100006103516,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-03,41.5,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-04,41.6699981689453,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-07,41.2099990844727,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-08,41.4900016784668,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-09,41.1100006103516,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-10,41.3800010681152,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-11,40.8499984741211,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-14,39.9599990844727,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-15,40.3400001525879,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-16,38.7799987792969,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-17,39.6500015258789,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-18,38.5900001525879,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
2002-01-22,37.4000015258789,2002-01-01,39.7166666303362,1.35162611058062,37.013414409175,42.4199188514974
